"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","425","1037748","0.0-132.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","426","1038251","0.0-132.0-1.0","null","[Dot display: left=257, right=300, diff=43]","null","","-1","-1","257","300","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","427","1040358","0.0-132.0-2.0","2105.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","57.5","57.5","50","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","428","1041778","0.0-132.0-3.0-0.0","1420","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","429","1042580","0.0-132.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","430","1043304","0.0-132.0-6.0","723.6999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","57.5","57.5","50","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","431","1043305","0.0-133.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","3","0","45","257","300","43","left","57.5","false","2105.7999999523163","1","no","right","left","57.5","true","false","723.6999999284744","","","","","","",""
"","fixation","html-keyboard-response","432","1044704","0.0-134.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","433","1045207","0.0-134.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","434","1047126","0.0-134.0-2.0","1918.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","73.75","73.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","435","1050279","0.0-134.0-5.0-0.0","3153","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","436","1051081","0.0-134.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","437","1051741","0.0-134.0-6.0","659","Confidence judgment (second response)","","","-1","-1","","","","left","73.75","73.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","438","1051742","0.0-135.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","3","1","46","300","256","44","left","73.75","true","1918.0999999046326","3","no","right","left","73.75","false","true","659","","","","","","",""
"","fixation","html-keyboard-response","439","1052947","0.0-136.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","440","1053450","0.0-136.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","441","1055252","0.0-136.0-2.0","1801","Confidence judgement (first response)","","","-1","-1","","","","left","57.25","57.25","50","false","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","442","1056308","0.0-136.0-4.0-0.0","1056","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","443","1057111","0.0-136.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","444","1057992","0.0-136.0-6.0","880.8999999761581","Confidence judgment (second response)","","","-1","-1","","","","left","57.25","57.25","50","false","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","445","1057993","0.0-137.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","3","2","47","256","300","44","left","57.25","false","1801","2","no","right","left","57.25","true","false","880.8999999761581","","","","","","",""
"","fixation","html-keyboard-response","446","1059352","0.0-138.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","447","1059855","0.0-138.0-1.0","null","[Dot display: left=300, right=255, diff=45]","null","","-1","-1","300","255","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","448","1061894","0.0-138.0-2.0","2038.3999999761581","Confidence judgement (first response)","","","-1","-1","","","","left","87.25","87.25","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","449","1063624","0.0-138.0-3.0-0.0","1729","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","450","1064426","0.0-138.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","451","1064832","0.0-138.0-6.0","405.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","87.25","87.25","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","452","1064833","0.0-139.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","3","3","48","300","255","45","left","87.25","true","2038.3999999761581","1","no","right","left","87.25","false","true","405.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","453","1066087","0.0-140.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","454","1066589","0.0-140.0-1.0","null","[Dot display: left=300, right=255, diff=45]","null","","-1","-1","300","255","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","455","1068820","0.0-140.0-2.0","2230.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","53.5","53.5","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","456","1069940","0.0-140.0-3.0-0.0","1119","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","457","1070742","0.0-140.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","458","1071759","0.0-140.0-6.0","1015.5","Confidence judgment (second response)","","","-1","-1","","","","left","53.5","53.5","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","459","1071759","0.0-141.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","3","4","49","300","255","45","left","53.5","true","2230.2999999523163","1","yes","left","left","53.5","true","true","1015.5","","","","","","",""
"","fixation","html-keyboard-response","460","1073148","0.0-142.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","461","1073652","0.0-142.0-1.0","null","[Dot display: left=300, right=255, diff=45]","null","","-1","-1","300","255","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","462","1082665","0.0-142.0-2.0","9012.600000023842","Confidence judgement (first response)","","","-1","-1","","","","left","63.25","63.25","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
