"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"1665","block message","0","block_message","html-button-response","458","1085050","0.0-124.0","28","male","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","459","1085329","0.0-125.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=240, diff=60]","null","numerosity","html-keyboard-response","460","1085837","0.0-125.0-1.0","28","male","","-1","-1","300","240","60","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2053","Confidence judgement (first response)","","confidence_first","html-keyboard-response","461","1087892","0.0-125.0-2.0","28","male","","-1","-1","","","","left","74.75","74.75","50","true","59","","","","","","","","","","","","","","","","","","","","","",""
"1006","forcedAdvice","0","forced_advice_display","html-button-response","462","1088899","0.0-125.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","463","1089701","0.0-125.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1629","Confidence judgment (second response)","","confidence_second","html-keyboard-response","464","1091333","0.0-125.0-6.0","28","male","","-1","-1","","","","left","72.9765625","72.9765625","50","true","59","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","465","1091334","0.0-126.0","28","male","","","","","","","","","","","","","","","3","4","49","300","240","60","left","74.75","2","yes","left","left","72.9765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","466","1091692","0.0-127.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=241, diff=59]","null","numerosity","html-keyboard-response","467","1092199","0.0-127.0-1.0","28","male","","-1","-1","300","241","59","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1917","Confidence judgement (first response)","","confidence_first","html-keyboard-response","468","1094118","0.0-127.0-2.0","28","male","","-1","-1","","","","left","85.25","85.25","50","true","59","","","","","","","","","","","","","","","","","","","","","",""
"912","noAdvice","0","no_advice_display","html-button-response","469","1095032","0.0-127.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","470","1095833","0.0-127.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1850","Confidence judgment (second response)","","confidence_second","html-keyboard-response","471","1097685","0.0-127.0-6.0","28","male","","-1","-1","","","","left","83.7265625","83.7265625","50","true","59","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","472","1097687","0.0-128.0","28","male","","","","","","","","","","","","","","","3","5","50","300","241","59","left","85.25","3","yes","left","left","83.7265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","473","1098155","0.0-129.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=241, right=300, diff=59]","null","numerosity","html-keyboard-response","474","1098665","0.0-129.0-1.0","28","male","","-1","-1","241","300","59","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1515","Confidence judgement (first response)","","confidence_first","html-keyboard-response","475","1100181","0.0-129.0-2.0","28","male","","-1","-1","","","","right","76.5","50","76.5","true","59","","","","","","","","","","","","","","","","","","","","","",""
"900","[advice choice Y,N]","0","advice_choice","html-button-response","476","1101082","0.0-129.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","477","1101885","0.0-129.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1378","Confidence judgment (second response)","","confidence_second","html-keyboard-response","478","1103266","0.0-129.0-6.0","28","male","","-1","-1","","","","right","81.2734375","50","81.2734375","true","59","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","479","1103267","0.0-130.0","28","male","","","","","","","","","","","","","","","3","6","51","241","300","59","right","76.5","1","yes","right","right","81.2734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","480","1103693","0.0-131.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=241, diff=59]","null","numerosity","html-keyboard-response","481","1104203","0.0-131.0-1.0","28","male","","-1","-1","300","241","59","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1611","Confidence judgement (first response)","","confidence_first","html-keyboard-response","482","1105816","0.0-131.0-2.0","28","male","","-1","-1","","","","left","91.25","91.25","50","true","59","","","","","","","","","","","","","","","","","","","","","",""
"942","[advice choice Y,N]","0","advice_choice","html-button-response","483","1106759","0.0-131.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","484","1107562","0.0-131.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1468","Confidence judgment (second response)","","confidence_second","html-keyboard-response","485","1109032","0.0-131.0-6.0","28","male","","-1","-1","","","","left","93.2265625","93.2265625","50","true","58","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","486","1109034","0.0-132.0","28","male","","","","","","","","","","","","","","","3","7","52","300","241","59","left","91.25","1","yes","left","left","93.2265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","487","1109350","0.0-133.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=242, diff=58]","null","numerosity","html-keyboard-response","488","1109861","0.0-133.0-1.0","28","male","","-1","-1","300","242","58","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1890","Confidence judgement (first response)","","confidence_first","html-keyboard-response","489","1111752","0.0-133.0-2.0","28","male","","-1","-1","","","","left","86","86","50","true","58","","","","","","","","","","","","","","","","","","","","","",""
"963","[advice choice Y,N]","0","advice_choice","html-button-response","490","1112716","0.0-133.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","491","1113518","0.0-133.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1312","Confidence judgment (second response)","","confidence_second","html-keyboard-response","492","1114832","0.0-133.0-6.0","28","male","","-1","-1","","","","left","87.9765625","87.9765625","50","true","58","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","493","1114833","0.0-134.0","28","male","","","","","","","","","","","","","","","3","8","53","300","242","58","left","86","1","yes","left","left","87.9765625","true","","","","","",""
"3115","block message","0","block_message","html-button-response","494","1117950","0.0-135.0","28","male","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","495","1118313","0.0-136.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=242, right=300, diff=58]","null","numerosity","html-keyboard-response","496","1118823","0.0-136.0-1.0","28","male","","-1","-1","242","300","58","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1622","Confidence judgement (first response)","","confidence_first","html-keyboard-response","497","1120447","0.0-136.0-2.0","28","male","","-1","-1","","","","right","80.25","50","80.25","true","58","","","","","","","","","","","","","","","","","","","","","",""
"968","noAdvice","0","no_advice_display","html-button-response","498","1121416","0.0-136.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
