"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","forced_advice_display","html-button-response","480","590573","0.0-144.0-4.0-0.0","1074","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","481","591375","0.0-144.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","482","592298","0.0-144.0-6.0","921.3999999910593","Confidence judgment (second response)","","","-1","-1","","","","left","58.75","58.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","483","592301","0.0-145.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","8","53","262","300","38","left","58.75","false","1895.4000000059605","2","yes","right","left","58.75","true","","921.3999999910593","","","","","","","",""
"","fixation","html-keyboard-response","484","593620","0.0-146.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","485","594127","0.0-146.0-1.0","null","[Dot display: left=300, right=261, diff=39]","null","","-1","-1","300","261","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","486","595546","0.0-146.0-2.0","1416.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","63","63","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","487","596534","0.0-146.0-5.0-0.0","985","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","488","597336","0.0-146.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","489","598074","0.0-146.0-6.0","734.5","Confidence judgment (second response)","","","-1","-1","","","","left","63","63","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","490","598077","0.0-147.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","9","54","300","261","39","left","63","true","1416.2000000029802","3","yes","right","left","63","false","","734.5","","","","","","","",""
"","fixation","html-keyboard-response","491","599447","0.0-148.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","492","599956","0.0-148.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","493","601881","0.0-148.0-2.0","1920.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","81.5","50","81.5","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","494","602880","0.0-148.0-5.0-0.0","997","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","495","603683","0.0-148.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","496","604845","0.0-148.0-6.0","1160.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","81.5","50","81.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","497","604848","0.0-149.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","10","55","262","300","38","right","81.5","true","1920.4000000059605","3","yes","right","right","81.5","true","","1160.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","498","606278","0.0-150.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","499","606783","0.0-150.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","500","609650","0.0-150.0-2.0","2863.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","64.75","64.75","50","false","39","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","501","630565","0.0-150.0-4.0-0.0","20913","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","502","631367","0.0-150.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","503","632453","0.0-150.0-6.0","1082.5","Confidence judgment (second response)","","","-1","-1","","","","left","64.75","64.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","504","632456","0.0-151.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","11","56","262","300","38","left","64.75","false","2863.2999999970198","2","yes","right","left","64.75","true","","1082.5","","","","","","","",""
"","fixation","html-keyboard-response","505","633817","0.0-152.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","506","634325","0.0-152.0-1.0","null","[Dot display: left=261, right=300, diff=39]","null","","-1","-1","261","300","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","507","635359","0.0-152.0-2.0","1031.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","63","50","63","true","39","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","508","636232","0.0-152.0-3.0-0.0","871","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","509","637036","0.0-152.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","510","637845","0.0-152.0-6.0","806.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","63","50","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","511","637847","0.0-153.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","12","57","261","300","39","right","63","true","1031.2999999970198","1","no","right","right","63","true","","806.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","512","639169","0.0-154.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","513","639678","0.0-154.0-1.0","null","[Dot display: left=261, right=300, diff=39]","null","","-1","-1","261","300","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","514","640609","0.0-154.0-2.0","927.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","54","50","54","true","39","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","515","641797","0.0-154.0-4.0-0.0","1186","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","516","642601","0.0-154.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","517","643539","0.0-154.0-6.0","935.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","54","50","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","518","643541","0.0-155.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","13","58","261","300","39","right","54","true","927.5999999940395","2","no","right","right","54","true","","935.0999999940395","","","","","","","",""
