"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_second","html-keyboard-response","551","1380629","0.0-168.0-6.0","1192.6000001430511","Confidence judgment (second response)","","","-1","-1","","","","right","88","50","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","552","1380631","0.0-169.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","2","62","276","300","24","right","88","true","2978.7999999523163","1","no","left","right","88","false","","1192.6000001430511","","","","","","",""
"","fixation","html-keyboard-response","553","1381999","0.0-170.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","554","1382508","0.0-170.0-1.0","null","[Dot display: left=300, right=277, diff=23]","null","","-1","-1","300","277","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","555","1385961","0.0-170.0-2.0","3450.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","93.5","93.5","50","true","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","556","1387679","0.0-170.0-5.0-0.0","1716","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","557","1388483","0.0-170.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","558","1389662","0.0-170.0-6.0","1176.1000001430511","Confidence judgment (second response)","","","-1","-1","","","","left","93.5","93.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","559","1389665","0.0-171.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","3","63","300","277","23","left","93.5","true","3450.2999999523163","3","no","left","left","93.5","true","","1176.1000001430511","","","","","","",""
"","fixation","html-keyboard-response","560","1390944","0.0-172.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","561","1391452","0.0-172.0-1.0","null","[Dot display: left=300, right=277, diff=23]","null","","-1","-1","300","277","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","562","1393631","0.0-172.0-2.0","2173.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","right","84.25","50","84.25","false","24","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","563","1395413","0.0-172.0-3.0-0.0","1779","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","564","1396217","0.0-172.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","565","1400512","0.0-172.0-6.0","4291.5","Confidence judgment (second response)","","","-1","-1","","","","left","99.25","99.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","566","1400514","0.0-173.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","4","64","300","277","23","right","84.25","false","2173.7999999523163","1","yes","left","left","99.25","true","","4291.5","","","","","","",""
"","attncheck","html-button-response","567","1402480","0.0-174.0","1963","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","568","1403877","0.0-175.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","569","1404384","0.0-175.0-1.0","null","[Dot display: left=300, right=276, diff=24]","null","","-1","-1","300","276","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","570","1406884","0.0-175.0-2.0","2497","Confidence judgement (first response)","","","-1","-1","","","","left","71.75","71.75","50","true","24","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","571","1408079","0.0-175.0-3.0-0.0","1193","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","572","1408883","0.0-175.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","573","1411528","0.0-175.0-6.0","2642.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","99.25","99.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","574","1411530","0.0-176.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","5","65","300","276","24","left","71.75","true","2497","1","yes","left","left","99.25","true","","2642.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","575","1412941","0.0-177.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","576","1413448","0.0-177.0-1.0","null","[Dot display: left=300, right=276, diff=24]","null","","-1","-1","300","276","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","577","1418664","0.0-177.0-2.0","5211.5","Confidence judgement (first response)","","","-1","-1","","","","left","71","71","50","true","24","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","578","1420797","0.0-177.0-5.0-0.0","2130","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","579","1421600","0.0-177.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","580","1422446","0.0-177.0-6.0","843.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","71","71","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","581","1422448","0.0-178.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","6","66","300","276","24","left","71","true","5211.5","3","yes","left","left","71","true","","843.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","582","1423859","0.0-179.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","583","1424368","0.0-179.0-1.0","null","[Dot display: left=300, right=276, diff=24]","null","","-1","-1","300","276","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","584","1427381","0.0-179.0-2.0","3008.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","right","65.75","50","65.75","false","24","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","585","1428547","0.0-179.0-5.0-0.0","1164","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","586","1429349","0.0-179.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","587","1430444","0.0-179.0-6.0","1093.0999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","65.75","50","65.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","588","1430446","0.0-180.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","4","7","67","300","276","24","right","65.75","false","3008.4000000953674","3","yes","left","right","65.75","true","","1093.0999999046326","","","","","","",""
"","fixation","html-keyboard-response","589","1431727","0.0-181.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
