"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","numerosity","html-keyboard-response","389","1898090","0.0-120.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","390","1901527","0.0-120.0-2.0","3433.899999976158","Confidence judgement (first response)","","","-1","-1","","","","left","87.5","87.5","50","false","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","391","1902813","0.0-120.0-5.0-0.0","1285","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","392","1903623","0.0-120.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","393","1907059","0.0-120.0-6.0","3433.6999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","89.25","89.25","50","false","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","394","1907062","0.0-121.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","2","10","40","254","300","46","left","87.5","false","3433.899999976158","3","yes","right","left","89.25","true","false","3433.6999999284744","","","","","","",""
"","attncheck","html-button-response","395","1909634","0.0-122.0","2570","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","396","1911092","0.0-123.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","397","1911603","0.0-123.0-1.0","null","[Dot display: left=253, right=300, diff=47]","null","","-1","-1","253","300","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","398","1915767","0.0-123.0-2.0","4161.600000023842","Confidence judgement (first response)","","","-1","-1","","","","right","89","50","89","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","399","1917575","0.0-123.0-3.0-0.0","1806","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","400","1918378","0.0-123.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","401","1920517","0.0-123.0-6.0","2136.399999976158","Confidence judgment (second response)","","","-1","-1","","","","right","99.5","50","99.5","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","402","1920519","0.0-124.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","2","11","41","253","300","47","right","89","true","4161.600000023842","1","yes","right","right","99.5","true","true","2136.399999976158","","","","","","",""
"","fixation","html-keyboard-response","403","1922012","0.0-125.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","404","1922526","0.0-125.0-1.0","null","[Dot display: left=300, right=253, diff=47]","null","","-1","-1","300","253","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","405","1925986","0.0-125.0-2.0","3457.600000023842","Confidence judgement (first response)","","","-1","-1","","","","left","93.75","93.75","50","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","406","1927553","0.0-125.0-5.0-0.0","1565","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","407","1928361","0.0-125.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","408","1931231","0.0-125.0-6.0","2868.399999976158","Confidence judgment (second response)","","","-1","-1","","","","left","96.5","96.5","50","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","409","1931233","0.0-126.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","2","12","42","300","253","47","left","93.75","true","3457.600000023842","3","yes","right","left","96.5","false","true","2868.399999976158","","","","","","",""
"","fixation","html-keyboard-response","410","1932741","0.0-127.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","411","1933250","0.0-127.0-1.0","null","[Dot display: left=253, right=300, diff=47]","null","","-1","-1","253","300","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","412","1936893","0.0-127.0-2.0","3639.7000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","96.5","50","96.5","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","413","1937997","0.0-127.0-4.0-0.0","1103","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","414","1938810","0.0-127.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","415","1941786","0.0-127.0-6.0","2973.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","right","99.75","50","99.75","true","47","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","416","1941789","0.0-128.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","2","13","43","253","300","47","right","96.5","true","3639.7000000476837","2","yes","right","right","99.75","true","true","2973.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","417","1943202","0.0-129.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","418","1943712","0.0-129.0-1.0","null","[Dot display: left=300, right=253, diff=47]","null","","-1","-1","300","253","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","419","1946281","0.0-129.0-2.0","2566","Confidence judgement (first response)","","","-1","-1","","","","left","96.25","96.25","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","420","1947367","0.0-129.0-4.0-0.0","1085","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","421","1948168","0.0-129.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","422","1952605","0.0-129.0-6.0","4434.899999976158","Confidence judgment (second response)","","","-1","-1","","","","left","98","98","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","423","1952607","0.0-130.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","2","14","44","300","253","47","left","96.25","true","2566","2","yes","left","left","98","true","true","4434.899999976158","","","","","","",""
"","block_message","html-button-response","424","1954627","0.0-131.0","2017","block message","0","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","425","1956007","0.0-132.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","426","1956523","0.0-132.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","427","1959162","0.0-132.0-2.0","2636.100000023842","Confidence judgement (first response)","","","-1","-1","","","","right","85","50","85","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
