"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","consolidated-trial-data","consolidated-trial-data","392","531993","0.0-119.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","2","10","40","250","300","50","right","56.5","true","1486.699999988079","2","yes","left","left","52.5","false","false","2161.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","393","533360","0.0-120.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","394","533864","0.0-120.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","395","535574","0.0-120.0-2.0","1709.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","62.5","62.5","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","396","537158","0.0-120.0-3.0-0.0","1583","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","397","537961","0.0-120.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","398","539091","0.0-120.0-6.0","1128","Confidence judgment (second response)","","","-1","-1","","","","left","62.5","62.5","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","399","539092","0.0-121.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","2","11","41","300","251","49","left","62.5","true","1709.2999999970198","1","yes","left","left","62.5","true","true","1128","","","","","","","",""
"","fixation","html-keyboard-response","400","540573","0.0-122.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","401","541079","0.0-122.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","402","542858","0.0-122.0-2.0","1777.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","81","81","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","403","543574","0.0-122.0-4.0-0.0","716","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","404","544377","0.0-122.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","405","545142","0.0-122.0-6.0","763.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","81","81","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","406","545144","0.0-123.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","2","12","42","300","251","49","left","81","true","1777.2000000029802","2","yes","left","left","81","true","true","763.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","407","546509","0.0-124.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","408","547014","0.0-124.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","409","548309","0.0-124.0-2.0","1293","Confidence judgement (first response)","","","-1","-1","","","","right","62","50","62","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","410","549258","0.0-124.0-3.0-0.0","948","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","411","550061","0.0-124.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","412","553509","0.0-124.0-6.0","3446.300000011921","Confidence judgment (second response)","","","-1","-1","","","","right","54.75","50","54.75","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","413","553511","0.0-125.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","2","13","43","251","300","49","right","62","true","1293","1","yes","left","right","54.75","false","true","3446.300000011921","","","","","","","",""
"","fixation","html-keyboard-response","414","554828","0.0-126.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","415","555334","0.0-126.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","416","556993","0.0-126.0-2.0","1656.199999988079","Confidence judgement (first response)","","","-1","-1","","","","right","72","50","72","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","417","557727","0.0-126.0-5.0-0.0","732","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","418","558530","0.0-126.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","419","559944","0.0-126.0-6.0","1411.5","Confidence judgment (second response)","","","-1","-1","","","","right","72","50","72","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","420","559945","0.0-127.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","2","14","44","251","300","49","right","72","true","1656.199999988079","3","yes","left","right","72","false","true","1411.5","","","","","","","",""
"","block_message","html-button-response","421","563726","0.0-128.0","3779","block message","0","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","422","565068","0.0-129.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","423","565572","0.0-129.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","424","567077","0.0-129.0-2.0","1503.7000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","62","62","50","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","425","568161","0.0-129.0-5.0-0.0","1082","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","426","568963","0.0-129.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","427","569977","0.0-129.0-6.0","1012.3999999910593","Confidence judgment (second response)","","","-1","-1","","","","left","62","62","50","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","428","569979","0.0-130.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","3","0","45","252","300","48","left","62","false","1503.7000000029802","3","yes","left","left","62","false","false","1012.3999999910593","","","","","","","",""
"","fixation","html-keyboard-response","429","571406","0.0-131.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","430","571911","0.0-131.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
